ime,latitude,longitude,altitude
23.761101484298706,-21.761274337768555,-41.337528228759766,0.0
23.96080780029297,-21.761276245117188,-41.337528228759766,0.0
24.170356273651123,-21.761274337768555,-41.337528228759766,0.0
24.370247840881348,-21.761274337768555,-41.337528228759766,0.0
24.573066234588623,-21.761274337768555,-41.337528228759766,0.0
24.783305644989014,-21.761276245117188,-41.337528228759766,0.0
24.993183374404907,-21.761276245117188,-41.337528228759766,0.0
25.20510506629944,-21.761276245117188,-41.337528228759766,0.0
25.41321063041687,-21.761276245117188,-41.337528228759766,0.0
25.6255886554718,-21.761276245117188,-41.337528228759766,0.0
25.867920637130737,-21.761276245117188,-41.337528228759766,0.0
26.075719356536865,-21.761276245117188,-41.337528228759766,0.0
26.286556243896484,-21.761276245117188,-41.337528228759766,0.0
26.498404026031494,-21.761276245117188,-41.337528228759766,0.0
26.738012552261353,-21.761276245117188,-41.337528228759766,0.0
26.94384527206421,-21.761276245117188,-41.3375244140625,0.0
27.155484914779663,-21.761276245117188,-41.3375244140625,0.0
27.362149477005005,-21.761276245117188,-41.3375244140625,0.0
27.747896432876587,-21.76127815246582,-41.3375244140625,0.0
27.948802709579468,-21.76127815246582,-41.3375244140625,0.0
28.149195432662964,-21.76127815246582,-41.3375244140625,0.0
28.349639177322388,-21.76127815246582,-41.3375244140625,0.0
28.55194926261902,-21.76127815246582,-41.3375244140625,0.0
28.76221752166748,-21.76127815246582,-41.3375244140625,0.0
28.973894596099854,-21.76127815246582,-41.3375244140625,0.0
29.193147659301758,-21.76127815246582,-41.3375244140625,0.0
29.40254235267639,-21.761280059814453,-41.3375244140625,0.0
29.612455368041992,-21.76127815246582,-41.3375244140625,0.0
29.83595037460327,-21.76127815246582,-41.3375244140625,0.0
30.042474031448364,-21.76127815246582,-41.3375244140625,0.0
30.349640369415283,-21.76127815246582,-41.3375244140625,0.0
30.714665412902832,-21.76127815246582,-41.3375244140625,0.0
30.92214870452881,-21.761266708374023,-41.337520599365234,0.0
31.13253164291382,-21.761266708374023,-41.337520599365234,0.0
31.34215521812439,-21.761262893676758,-41.337520599365234,0.0
31.555054664611816,-21.761262893676758,-41.337520599365234,0.0
31.761216640472412,-21.761262893676758,-41.337520599365234,0.0
31.988708972930908,-21.761262893676758,-41.337520599365234,0.0
32.19146656990051,-21.761262893676758,-41.337520599365234,0.0
32.553576946258545,-21.761262893676758,-41.337520599365234,0.0
32.757954597473145,-21.761249542236328,-41.33751678466797,0.0
32.96114444732666,-21.76124382019043,-41.3375129699707,0.0
33.17184400558472,-21.761241912841797,-41.3375129699707,0.0
33.38142251968384,-21.761241912841797,-41.3375129699707,0.0
33.59157133102417,-21.761241912841797,-41.3375129699707,0.0
33.9482946395874,-21.761241912841797,-41.3375129699707,0.0
34.149396657943726,-21.761241912841797,-41.3375129699707,0.0
34.358014822006226,-21.761241912841797,-41.3375129699707,0.0
34.558695793151855,-21.761241912841797,-41.3375129699707,0.0
34.81039619445801,-21.761241912841797,-41.3375129699707,0.0
35.02179956436157,-21.761219024658203,-41.33750534057617,0.0
35.24925971031189,-21.761219024658203,-41.33750534057617,0.0
35.558780908584595,-21.761219024658203,-41.33750534057617,0.0
35.76595735549927,-21.761219024658203,-41.33750534057617,0.0
36.05970907211304,-21.761211395263672,-41.337501525878906,0.0
